STATE,LAW ENFORCEMENT AGENCY,TYPE,COUNTY,SUPPORT TYPE,SIGNED,MOA,ADDENDUM,MOA_URL,ADDENDUM_URL
PENNSYLVANIA,East Pennsylvania Township Constable Office,Municipality,Cumberland County ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/EastPennTownshipConstablePA_TFM_MOA_082825.pdf,
PENNSYLVANIA,Fannett Township Constables Office,Municipality,Franklin County ,Task Force Model,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/FannettTownshipConstablePA_TFM_MOA_07242025.pdf,
PENNSYLVANIA,Franklin County Sheriffs Office,County,Franklin County,Task Force Model,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/FranklinCoPA_TFM_MOA_03.10.2025.pdf,
PENNSYLVANIA,Gaines Township PA State Constable ,Municipality,Tioga County,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/GainesTownshipStateConstablePA_TFM_MOA_10172025.pdf,
PENNSYLVANIA,Greene Township Constable's Office,Municipality,Erie County ,Task Force Model,2025-07-15,link,,https://www.ice.gov/doclib/287gMOA/GreeneTownshipConstablePA_TFM_MOA_07152025.pdf,
PENNSYLVANIA,Greene Washington Regional Police Department,Municipality ,Greene County,Task Force Model,2026-01-30,link,,https://www.ice.gov/doclib/287gMOA/GreeneWashingtonRegionalPDPA_TFM_MOA_013026.pdf,
PENNSYLVANIA,Juniata County Sheriff's Office,County,Juniata County,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/JuniataCoSheriffsOfficePA_TFM_MOA_06112025.pdf,
PENNSYLVANIA,Kittanning Borough Police Department,Municipality,Armstrong County,Task Force Model,2026-01-08,link,,https://www.ice.gov/doclib/287gMOA/KittanningBoroughPoliceDeptPA_TFM_MOA_01082026.pdf,
PENNSYLVANIA,Lancaster County District Attorney's Office ,County ,Lancaster County,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/LancasterCoDAsOffice_PA_TFM_MOA_08282025.pdf,
PENNSYLVANIA,Lancaster County Sheriff's Office,County,Lancaster County,Task Force Model,2025-04-24,link,,https://www.ice.gov/doclib/287gMOA/LancasterCoSheriffsOfficePA_TFM_MOA_04242025.pdf,
PENNSYLVANIA,Lansdowne Borough Constable's Office,Municipality,Delaware County,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/LansdowneBoroughConstablePA_TFM_MOA_082825.pdf,
PENNSYLVANIA,Lebanon County District Attorney's Office,County,Lebanon County,Task Force Model,2026-02-10,link pending,,,
PENNSYLVANIA,Lebanon County Regional Police Department ,Municipality ,Lebanon County,Task Force Model,2026-02-10,link pending,,,
PENNSYLVANIA,Lebanon County Sheriff's Office ,County,Lebanon County,Task Force Model,2026-02-10,link pending,,,
PENNSYLVANIA,Lewistown Borough Constable's Office,Municipality ,Miffin County ,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/LewistownBoroughConstableOfficePA_TFM_MOA_01262026.pdf,
PENNSYLVANIA,Lower Burrell Fourth Ward Constable,Municipality,Westmoreland County,Task Force Model,2025-05-16,link,,https://www.ice.gov/doclib/287gMOA/LowerBurrellFourthWardConstablesOfficePA_TFM_MOA_05162025.pdf,
PENNSYLVANIA,Luzerne County District Attorney's Office,County,Luzerne County,Task Force Model,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/LuzerneCoDistrictAttorneyPA_TFM_MOA_07072025.pdf,
PENNSYLVANIA,Mahanoy City Borough Police Department,Municipality ,Schuylkill County,Task Force Model,2026-02-10,link pending,,,
PENNSYLVANIA,Manheim Borough Police Department,Municipality,,Task Force Model,2025-06-18,link,,https://www.ice.gov/doclib/287gMOA/ManheimBoroughPoliceDeptPA_TFM_MOA_06182025.pdf,
PENNSYLVANIA,Manor Township Police Department,Municipality,Armstrong County ,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/ManorTownshipPoliceDepPA_TFM_MOA_10172025.pdf,
PENNSYLVANIA,Montour County Sheriff's Office,County,Montour County,Task Force Model,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/ManheimBoroughPoliceDeptPA_TFM_MOA_06182025.pdf,
PENNSYLVANIA,New Sewickley Township Police Department,Municipality,,Task Force Model,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/NewSewickleyTownshipPoliceDeptPA_TFM_MOA_07022025.pdf,
PENNSYLVANIA,Northwest Regional Police Department,Municipality,,Task Force Model,2025-04-23,link,,https://www.ice.gov/doclib/287gMOA/NW_RegPoliceDeptPA_TFM_MOA_04232025.pdf,
PENNSYLVANIA,Office of Constable Monroeville 6th Ward,Municipality,Alleghany County ,Task Force Model,2025-07-15,link,,https://www.ice.gov/doclib/287gMOA/MonroevilleConstableOfficePA_TFM_MOA_07152025.pdf,
PENNSYLVANIA,Pennsylvania State Constable Office Honey Brook Precinct 1,Municipality,Chester County,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/HoneyBrookConstablePrecinct1_PA_TFM_MOA_10172025.pdf,
PENNSYLVANIA,Pennsylvania State Constable's Office So Middleton Twp,Municipality,Cumberland County ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/PennStateConstableSoMiddletonTwpPA_TFM_MOA_082825.pdf,
PENNSYLVANIA,"Pennsylvania State Constable's Office, Cooke Township",Municipality,Cumberland County ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/PennsylvaniaStateConstableCookeTownshipPA_TFM_MOA_09262025.pdf,
PENNSYLVANIA,Preston Township Constable's Office,Municipality,,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/PrestonTownshipConstablePA_TFM_MOA_05082025.pdf,
PENNSYLVANIA,Quarryville Borough Police Department,Municipality,,Task Force Model,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/QuarryvillePoliceDeptPA_TFM_MOA_07072025.pdf,
PENNSYLVANIA,Reynoldsville Borough Police Department,Municipality,Jefferson County,Task Force Model,2025-12-12,link,,https://www.ice.gov/doclib/287gMOA/ReynoldsvilleBoroughPDPA_TFM_MOA_12122025.pdf,
PENNSYLVANIA,Schuylkill County Sheriff's Office ,County,Schuylkill County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/SchuylkillCoSheriffsOfficePA_TFM_MOA_01262026.pdf,
PENNSYLVANIA,Sewickley Township Constable's Office,Municipality,,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/SewickleyTownshipConstablePA_TFM_MOA_05082025.pdf,
PENNSYLVANIA,Somerset County District Attorney's Office,County ,Somerset County ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/SomersetCoDistrictAttorneysOfficePA_TFM_MOA08282025.pdf,
PENNSYLVANIA,South Lebanon Township Police Department,Municipality ,Lebanon County,Task Force Model,2026-02-10,link pending,,,
PENNSYLVANIA,South Pymatuning TWP State Constable,Municipality,Mercer County ,Task Force Model,2025-07-15,link,,https://www.ice.gov/doclib/287gMOA/South_Pymatuning_TWP_State_Constable_PA_MOA_7_15_2025.pdf,
PENNSYLVANIA,"Southampton Twp. Cumberland City, Constables Office",Municipality,Cumberland County ,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/SouthhamptonTwpCumberlandCityConstablesOfficePA_TFM_MOA_09092025.pdf,
PENNSYLVANIA,Stowe Township Police Department ,Municipality ,Allegheny County,Task Force Model,2025-12-11,link,,https://www.ice.gov/doclib/287gMOA/StoweTownshipPDPA_TFM_MOA_12112025.pdf,
PENNSYLVANIA,Susquehanna Regional Police Department,Municipality,Lancaster County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/SusquehannaRegionalPoliceDeptPA_TFM_MOA_09092025.pdf,
PENNSYLVANIA,Troy Township PA State Constable ,Municipality,Bradford County ,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/TroyTownshipStateConstablePA_TFM_MOA_09092025.pdf,
PENNSYLVANIA,Union Township Police Department ,Municipality,Washington County,Task Force Model,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/UnionTownshipPoliceDeptPA_TFM_MOA_11042025.pdf,
PENNSYLVANIA,Washington County Sheriff's Office,County,Washington County,Task Force Model,2025-06-18,link,,https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficePA_TFM_MOA_06182025.pdf,
PENNSYLVANIA,West York Borough Police Department,Municipality,York County,Task Force Model,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/West_York_Borough_Police_Department_PA_MOA_08_04_2025.pdf,
PENNSYLVANIA,Westmoreland County Sheriff's Office ,County ,Westmoreland County,Jail Enforcement Model ,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/WestmorelandCoSheriffsOfficePA_JEM_MOA_10172025.pdf,
PENNSYLVANIA ,East Franklin Township Police Department,Municipality,Armstrong County ,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/EastFranklinTownshipPoliceDeptPA_TFM_MOA_01072026.pdf,
PENNSYLVANIA ,Springdale Borough Police Department ,Municipality,Allegheny County ,Task Force Model,2025-11-06,link,,https://www.ice.gov/doclib/287gMOA/SpringdaleBoroughPoliceDeptPA_TFM_MOA_11062025.pdf,
SOUTH CAROLINA,Anderson County Sheriff's Office,County,Anderson County,Warrant Service Officer,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/AndersonCountySC_WSO_MOA_061225.pdf,
SOUTH CAROLINA,Beaufort County Sheriff's Office,County ,Beaufort County,Task Force Model,2025-07-31,link,,https://www.ice.gov/doclib/287gMOA/BeaufortCountySO_TFM_MOA_072925.pdf,
SOUTH CAROLINA,Berkeley County Sheriff's Office,County,Berkeley County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/BerkeleyCoSheriffsOfficeSC_TFM_MOA_05082025.pdf,
SOUTH CAROLINA,Berkeley County Sheriff's Office,County,Berkeley County,Warrant Service Officer,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/BerkeleyCoSheriffsOfficeSC_WSO_MOA_05.08.25.pdf,
SOUTH CAROLINA,Charleston County Sheriff's Office,County,Charleston County ,Warrant Service Officer,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/CharlestonCounty_WSO_MOA_031025.pdf,
SOUTH CAROLINA,Chester County Sheriff's Office,County,Chester County,Task Force Model,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/ChesterCountySO_TFM_LEA_061225.pdf,
SOUTH CAROLINA,Chester County Sheriff's Office,County,Chester County ,Warrant Service Officer,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/ChesterCountySC_WSO_MOA_031025.pdf,
SOUTH CAROLINA,Clinton Police Department,Municipality ,Laurens County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/ClintonPoliceDeptSC_TFM_MOA_01262026.pdf,
SOUTH CAROLINA,Coward Police Department,Municipality,,Task Force Model,2025-06-13,link,,https://www.ice.gov/doclib/287gMOA/CowardPoliceDeptSC_TFM_MOA_06122025.pdf,
SOUTH CAROLINA,Dorchester County Sheriff's Office,County,Dorchester County,Warrant Service Officer,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/Dorchester_County_SC_WSO_MOA_6_12_25.pdf,
SOUTH CAROLINA,Duncan Police Department,Municipality,,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/DuncanPoliceDeptSC_TFM_MOA_06112025.pdf,
SOUTH CAROLINA,Elloree Police Department,Municipality,Orangeburg County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/ElloreePoliceDeptSC_TFM_MOA_01072026.pdf,
SOUTH CAROLINA,Eutawville Police Department ,Municipality,Orangeburg County,Task Force Model,2025-11-18,link,,https://www.ice.gov/doclib/287gMOA/EutawvillePoliceDeptSC_TFM_MOA_11182025.pdf,
SOUTH CAROLINA,Gaston Police Department ,Municipality ,Lexington County,Task Force Model,2025-12-11,link,,https://www.ice.gov/doclib/287gMOA/GastonPDSC_TFM_MOA_12112025.pdf,
SOUTH CAROLINA,Georgetown County Sheriff's Office,County,Georgetown County,Task Force Model,2025-07-15,link,,https://www.ice.gov/doclib/287gMOA/Georgetown_County_Sheriffs_Office_SC_MOA_07_15_2025.pdf,
SOUTH CAROLINA,Georgetown County Sheriff's Office,County,Georgetown County,Warrant Service Officer,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/Georgetown_County_SC_WSO_MOA_7_2_25.pdf,
SOUTH CAROLINA,Greenville County Sheriff's Office,County,Greenville County,Warrant Service Officer,2025-03-21,link,,https://www.ice.gov/doclib/287gMOA/GreenvilleCoSheriffsOfficeSC_WSO_MOA_03.21.25.pdf,
SOUTH CAROLINA,Holly Hill Police Department,Municipality,,Task Force Model,2025-06-16,link,,https://www.ice.gov/doclib/287gMOA/HollyHillPoliceDeptSC_TFM_MOA_06162025.pdf,
SOUTH CAROLINA,Horry County Sheriff's Office,County,Horry County ,Jail Enforcement Model,2020-06-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_HorryCoSC_06-09-2020.pdf,
SOUTH CAROLINA,Kershaw County Sheriff's Office,County,Kershaw County,Task Force Model,2025-04-10,link,,https://www.ice.gov/doclib/287gMOA/KershawCoSC_TFM_MOA_04.10.2025.pdf,
SOUTH CAROLINA,Lancaster County Sheriff's Office,County,Lancaster County,Warrant Service Officer,2025-04-02,link,,https://www.ice.gov/doclib/287gMOA/LancasterCoSC_WSO_MOA_040225.pdf,
SOUTH CAROLINA,Lexington County Sheriff's Department ,County,Lexington County ,Jail Enforcement Model,2020-06-08,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_LexingtonCountySC_2020-06-08.pdf,
SOUTH CAROLINA,McCormick County Sheriff's Office,County,McCormick County,Warrant Service Officer,2025-06-25,link,,https://www.ice.gov/doclib/287gMOA/McCormick_County_SC_WSO_MOA_6_25_25.pdf,
SOUTH CAROLINA,Newberry County Sheriff's Office,County,Newberry County,Warrant Service Officer,2025-06-25,link,,https://www.ice.gov/doclib/287gMOA/Newberry_County_SC_WSO_MOA_6_25_25.pdf,
SOUTH CAROLINA,Oconee County Sheriff's Office,County,Oconee County,Warrant Service Officer,2025-03-27,link,,https://www.ice.gov/doclib/287gMOA/OconeeCountySC_WSO_MOA_032625.pdf,
SOUTH CAROLINA,Olanta Police Department ,Municipality,Florence County,Task Force Model,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/OlantaPDSC_TFM_MOA_09222025.pdf,
SOUTH CAROLINA,Pelion Police Department,Municipality,Lexington County,Task Force Model,2025-12-18,link,,https://www.ice.gov/doclib/287gMOA/PelionPDSC_TFM_MOA_12182025.pdf,
SOUTH CAROLINA,Pickens County Sheriff's Office,County,Pickens County,Task Force Model,2025-05-16,link,,https://www.ice.gov/doclib/287gMOA/PickensCoSheriffsOfficeSC_TFM_MOA_05162025.pdf,
SOUTH CAROLINA,Pickens County Sheriff's Office,County,Pickens County,Warrant Service Officer,2025-05-22,link,,https://www.ice.gov/doclib/287gMOA/PickensCoSheriffsOfficeSC_WSO_MOA_05.22.2025.pdf,
SOUTH CAROLINA,Santee Police Department,Municipality,Orangeburg County,Task Force Model,2025-12-16,link,,https://www.ice.gov/doclib/287gMOA/SanteePDSC_TFM_MOA_12162025.pdf,
SOUTH CAROLINA,Scranton Police Department,Municipality,Florence County ,Task Force Model,2025-07-31,link,,https://www.ice.gov/doclib/287gMOA/Scranton_Police_Department_SC_MOA_7_31_2025.pdf,
SOUTH CAROLINA,South Carolina Department of Public Safety ,State Agency,,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/South_Carolina_Department_Public_Safety_SC_MOA%20_8_28_2025.pdf,
SOUTH CAROLINA,South Carolina Law Enforcement Division,State Agency,,Task Force Model,2025-03-07,link,,https://www.ice.gov/doclib/287gMOA/SouthCarolinaLawEnfDiv_TFM_MOA_03.07.2025.pdf,
SOUTH CAROLINA,Spartanburg County Sheriff's Office,County,Spartanburg County,Warrant Service Officer,2025-04-02,link,,https://www.ice.gov/doclib/287gMOA/SpartanburgCoSC_WSO_MOA_04.02.2025.pdf,
SOUTH CAROLINA,Union County Sheriff's Office,County,Union County,Task Force Model,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/UnionCoSheriffsOfficeSC_TFM_MOA_06122025.pdf,
SOUTH CAROLINA,Union County Sheriff's Office,County,Union County,Warrant Service Officer,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/Union_County_SC_WSO_MOA_6_12_25.pdf,
SOUTH CAROLINA,York County Sheriff's Office,County,York County ,Jail Enforcement Model,2020-06-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_YorkCoSc2020-06-09.pdf,
SOUTH DAKOTA,Centerville Police Department,Municipality ,Turner County ,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/CentervillePoliceDeptSD_TFM_MOA_01262026.pdf,
SOUTH DAKOTA,Hughes County Sheriff's Office,County,Hughes County ,Warrant Service Officer,2025-03-07,link,,https://www.ice.gov/doclib/287gMOA/HughesCountySOSD_WSO_MOA_030725.pdf,
SOUTH DAKOTA,Minnehaha County Sheriff's Office,County,Minnehaha County,Warrant Service Officer,2025-03-17,link,,https://www.ice.gov/doclib/287gMOA/MinnehahaCountySOSD_WSO_MOA_031225.pdf,
SOUTH DAKOTA,South Dakota Department of Corrections,State Agency,,Jail Enforcement Model,2025-07-25,link,,https://www.ice.gov/doclib/287gMOA/DeptCorrectionsSD_JEM_MOA_07252025.pdf,
SOUTH DAKOTA,South Dakota Department of Corrections,State Agency,,Warrant Service Officer,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/South_Dakota_Department_Corrections_SD_WSO_MOA%20ICE%20Signed_8_28_2025.pdf,
SOUTH DAKOTA,South Dakota Division of Criminal Investigation,State Agency,,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/SouthDakotaDivCrimInv_TFM_MOA_06122025.pdf,
SOUTH DAKOTA,South Dakota Highway Patrol,State Agency,,Task Force Model,2025-05-22,link,,https://www.ice.gov/doclib/287gMOA/SouthDakotaHighwayPatrol_TFM_MOA_05222025.pdf,
TENNESSEE,Bradley County Constable District 1,Municipality,Bradley County ,Task Force Model,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/BradleyCoConstableDistrict1_TN_TFM_MOA_09222025.pdf,
TENNESSEE,Bradley County Constable District 6,Municipality,Bradley County,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/BradleyCoConstableDistrict6_TN_TFM_MOA_10172025.pdf,
TENNESSEE,Bradley County Constable District 7,County ,Bradley County ,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/BradleyCoConstableDistrict7_TN_TFM_MOA_09092025.pdf,
TENNESSEE,Bradley County Sheriff's Office,County ,Bradley County,Jail Enforcement Model,2025-12-09,link,,https://www.ice.gov/doclib/287gMOA/BradleyCoSheriffsOfficeTN_JEM_MOA_12092025.pdf,
TENNESSEE,Bradley County Sheriff's Office,County ,Bradley County,Warrant Service Officer,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/BradleyCoSOTN_WSO_MOA_10172025.pdf,
TENNESSEE,Carter County Sheriff's Office,County ,Carter County ,Warrant Service Officer,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/CarterCoSOTN_WSO_MOA_11042025.pdf,
TENNESSEE,Clay County Sheriff's Office ,County ,Clay County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/ClayCoSheriffsOfficeTN_WSO_MOA_0992025.pdf,
TENNESSEE,Cocke County Sheriff's Office,County ,Cocke County,Warrant Service Officer,2025-12-12,link,,https://www.ice.gov/doclib/287gMOA/CockeCoSOTN_WSO_LEA_12122025.pdf,
TENNESSEE,Coffee County Sheriff's Office,County,Coffee County,Warrant Service Officer,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/CoffeeCountySOTN_WSO_MOA.pdf,
TENNESSEE,Cumberland County Sheriff's Office,County,Cumberland County,Warrant Service Officer,2025-06-25,link,,https://www.ice.gov/doclib/287gMOA/CumberlandCountySOTN_WSO_MOA.pdf,
TENNESSEE,Dekalb County Sheriff's Office,County ,Dekalb County,Warrant Service Officer,2025-11-06,link,,https://www.ice.gov/doclib/287gMOA/DeKalbCoSheriffsOfficeTN_WSO_MOA_11062025.pdf,
TENNESSEE,Dyer County Sheriff's Office,County,Dyer County ,Warrant Service Officer,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/DyerCountySOTN_WSO_MOA.pdf,
TENNESSEE,Estill Springs Police Department,Municipality,Franklin County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/EstillSpringsPoliceDeptTN_TFM_MOA_01072026.pdf,
TENNESSEE,Franklin County Sheriff's Office ,County,Franklin County,Jail Enforcement Model,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/Franklin_County_Sheriffs_Office_TN_JEM_MOA.pdf,
TENNESSEE,Franklin County Sheriff's Office ,County,Franklin County,Warrant Service Officer,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/FranklinCoSheriffsOfficeTN_WSO_MOA_10172025.pdf,
TENNESSEE,Giles County Sheriff's Office,County,Giles County,Warrant Service Officer,2025-04-16,link,,https://www.ice.gov/doclib/287gMOA/GilesCoTN_WSO_MOA_04.16.2025.pdf,
TENNESSEE,Grainger County Sheriff's Office,County,Grainger County,Warrant Service Officer,2025-06-17,link,,https://www.ice.gov/doclib/287gMOA/GraingerCountySOTN_WSO_MOA.pdf,
TENNESSEE,Greene County Sheriff’s Office,County,Greene County,Jail Enforcement Model,2020-06-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_GreeneCoTn2020-06-09.pdf,
TENNESSEE,Grundy County Constable District 3,Municipality,Grundy County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/GrundyCoConstableDistrict3_TN_TFM_MOA_01072026.pdf,
TENNESSEE,Grundy County Sheriff's Office ,County,Grundy County,Warrant Service Officer,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/Grundy_County_Sheriffs_Office_TN_WSO_MOA.pdf,
